"id","zeeid","zipcode","type"
"4840","1396","53159","POL"
"4841","1396","53168","POL"
"4842","1396","53170","POL"
"4843","1396","53179","POL"
"4844","1396","53181","POL"
"4845","1396","53182","POL"
"4846","1396","53192","POL"
"4847","1396","53194","POL"
"4848","1396","53195","POL"
"4849","1397","93650","POL"
"4850","1397","93704","POL"
"4851","1397","93710","POL"
"4852","1397","93711","POL"
"4853","1397","93726","POL"
"4854","1397","93741","POL"
"4855","1397","93755","POL"
"4856","1397","93701","POL"
"4857","1397","93702","POL"
"4858","1397","93703","POL"
"4859","1397","93707","POL"
"4860","1397","93708","POL"
"4861","1397","93709","POL"
"4862","1397","93712","POL"
"4863","1397","93714","POL"
"4864","1397","93715","POL"
"4865","1397","93716","POL"
"4866","1397","93717","POL"
"4867","1397","93718","POL"
"4868","1397","93721","POL"
"4869","1397","93750","POL"
"4870","1397","93760","POL"
"4871","1397","93761","POL"
"4872","1397","93764","POL"
"4873","1397","93765","POL"
"4874","1397","93771","POL"
"4875","1397","93772","POL"
"4876","1397","93773","POL"
"4877","1397","93774","POL"
"4878","1397","93775","POL"
"4879","1397","93776","POL"
"4880","1397","93777","POL"
"4881","1397","93778","POL"
"4882","1397","93779","POL"
"4883","1397","93786","POL"
"4884","1398","30067","POL"
"4885","1398","30305","POL"
"4886","1398","30319","POL"
"4887","1398","30326","POL"
"4888","1398","30339","POL"
"4889","1398","30355","POL"
"4890","1398","31119","POL"
"4891","1398","31126","POL"
"4892","1398","31139","POL"
"4893","1398","30327","POL"
"4894","1398","30328","POL"
"4895","1398","30342","POL"
"4896","1398","30358","POL"
"4897","1399","18012","POL"
"4898","1399","18013","POL"
"4899","1399","18038","POL"
"4900","1399","18063","POL"
"4901","1399","18071","POL"
"4902","1399","18072","POL"
"4903","1399","18088","POL"
"4904","1399","18091","POL"
"4905","1399","18210","POL"
"4906","1399","18229","POL"
"4907","1399","18235","POL"
"4908","1399","18244","POL"
"4909","1399","18302","POL"
"4910","1399","18326","POL"
"4911","1399","18334","POL"
"4912","1399","18343","POL"
"4913","1399","18344","POL"
"4914","1399","18346","POL"
"4915","1399","18350","POL"
"4916","1399","18351","POL"
"4917","1399","18355","POL"
"4918","1399","18370","POL"
"4919","1399","18466","POL"
"4920","1399","18610","POL"
"4921","1399","18624","POL"
"4922","1399","18661","POL"
"4923","1399","18058","POL"
"4924","1399","18301","POL"
"4925","1399","18321","POL"
"4926","1399","18322","POL"
"4927","1399","18330","POL"
"4928","1399","18331","POL"
"4929","1399","18332","POL"
"4930","1399","18333","POL"
"4931","1399","18341","POL"
"4932","1399","18352","POL"
"4933","1399","18353","POL"
"4934","1399","18354","POL"
"4935","1399","18356","POL"
"4936","1399","18360","POL"
"4937","1399","18372","POL"
"4938","1400","28784","POL"
"4939","1400","28790","POL"
"4940","1400","29322","POL"
"4941","1400","29348","POL"
"4942","1400","29349","POL"
"4943","1400","29356","POL"
"4944","1400","29365","POL"
"4945","1400","29377","POL"
"4946","1400","29385","POL"
"4947","1400","29635","POL"
"4948","1400","29661","POL"
"4949","1400","29683","POL"
"4950","1400","29687","POL"
"4951","1400","29688","POL"
"4952","1400","29690","POL"
"4953","1400","29334","POL"
"4954","1400","29612","POL"
"4955","1400","29650","POL"
"4956","1400","29651","POL"
"4957","1400","29652","POL"
"4958","1401","90274","POL"
"4959","1401","90275","POL"
"4960","1401","90731","POL"
"4961","1401","90732","POL"
"4962","1401","90733","POL"
"4963","1401","90734","POL"
"4964","1401","90503","POL"
"4965","1401","90504","POL"
"4966","1401","90505","POL"
"4967","1402","60403","POL"
"4968","1402","60432","POL"
"4969","1402","60434","POL"
"4970","1402","60435","POL"
"4971","1402","60503","POL"
"4972","1402","60544","POL"
"4973","1402","60585","POL"
"4974","1402","60441","POL"
"4975","1402","60446","POL"
"4976","1402","60490","POL"
"4977","1403","78715","POL"
"4978","1403","78730","POL"
"4979","1403","78732","POL"
"4980","1403","78733","POL"
"4981","1403","78735","POL"
"4982","1403","78738","POL"
"4983","1403","78745","POL"
"4984","1403","78704","POL"
"4985","1403","78716","POL"
"4986","1403","78731","POL"
"4987","1403","78746","POL"
"4988","1403","78755","POL"
"4989","1403","78764","POL"
"4990","1403","78783","POL"
"4991","1404","77459","POL"
"4992","1404","77478","POL"
"4993","1404","77487","POL"
"4994","1404","77498","POL"
"4995","1404","77479","POL"
"4996","1404","77496","POL"
"4997","1405","43054","POL"
"4998","1405","43082","POL"
"4999","1405","43086","POL"
"5000","1405","43211","POL"
"5001","1405","43224","POL"
"5002","1405","43226","POL"
"5003","1405","43229","POL"
"5004","1405","43231","POL"
"5005","1405","43240","POL"
"5006","1405","43081","POL"
"5007","1405","43230","POL"
"5008","1406","92316","POL"
"5009","1406","92505","POL"
"5010","1406","92509","POL"
"5011","1406","92519","POL"
"5012","1406","92503","POL"
"5013","1406","92513","POL"
"5014","1407","48346","POL"
"5015","1407","48347","POL"
"5016","1407","48348","POL"
"5017","1407","48350","POL"
"5018","1407","48356","POL"
"5019","1407","48360","POL"
"5020","1407","48361","POL"
"5021","1407","48362","POL"
"5022","1407","48370","POL"
"5023","1407","48371","POL"
"5024","1407","48383","POL"
"5025","1407","48462","POL"
"5026","1407","48098","POL"
"5027","1407","48303","POL"
"5028","1407","48304","POL"
"5029","1407","48309","POL"
"5030","1407","48321","POL"
"5031","1407","48326","POL"
"5032","1407","48359","POL"
"5033","1408","33548","POL"
"5034","1408","33558","POL"
"5035","1408","34638","POL"
"5036","1408","34655","POL"
"5037","1408","34677","POL"
"5038","1408","34688","POL"
"5039","1408","34695","POL"
"5040","1408","33556","POL"
"5041","1408","33625","POL"
"5042","1408","33626","POL"
"5043","1409","76031","POL"
"5044","1409","76033","POL"
"5045","1409","76044","POL"
"5046","1409","76058","POL"
"5047","1409","76059","POL"
"5048","1409","76123","POL"
"5049","1409","76126","POL"
"5050","1409","76028","POL"
"5051","1409","76036","POL"
"5052","1409","76097","POL"
"5053","1410","97404","POL"
"5054","1410","97405","POL"
"5055","1410","97408","POL"
"5056","1410","97426","POL"
"5057","1410","97477","POL"
"5058","1410","97401","POL"
"5059","1410","97402","POL"
"5060","1410","97403","POL"
"5061","1410","97440","POL"
"5062","1411","92103","POL"
"5063","1411","92104","POL"
"5064","1411","92108","POL"
"5065","1411","92114","POL"
"5066","1411","92163","POL"
"5067","1411","92174","POL"
"5068","1411","92176","POL"
"5069","1411","92105","POL"
"5070","1411","92116","POL"
"5071","1411","92165","POL"
"5072","1412","39301","POL"
"5073","1412","39302","POL"
"5074","1412","39303","POL"
"5075","1412","39304","POL"
"5076","1412","39305","POL"
"5077","1412","39307","POL"
"5078","1412","39330","POL"
"5079","1412","39342","POL"
"5080","1412","39401","POL"
"5081","1412","39402","POL"
"5082","1412","39404","POL"
"5083","1412","39347","POL"
"5084","1412","39366","POL"
"5085","1412","39436","POL"
"5086","1412","39437","POL"
"5087","1412","39439","POL"
"5088","1412","39440","POL"
"5089","1412","39441","POL"
"5090","1412","39442","POL"
"5091","1412","39443","POL"
"5092","1412","39459","POL"
"5093","1412","39460","POL"
"5094","1412","39464","POL"
"5095","1412","39465","POL"
"5096","1412","39479","POL"
"5097","1412","39482","POL"
"5098","1413","07031","POL"
"5099","1413","07070","POL"
"5100","1413","07071","POL"
"5101","1413","07103","POL"
"5102","1413","07107","POL"
"5103","1413","07032","POL"
"5104","1413","07099","POL"
"5105","1413","07101","POL"
"5106","1413","07102","POL"
"5107","1413","07104","POL"
"5108","1413","07175","POL"
"5109","1413","07184","POL"
"5110","1413","07188","POL"
"5111","1413","07189","POL"
"5112","1413","07191","POL"
"5113","1413","07192","POL"
"5114","1413","07193","POL"
"5115","1413","07195","POL"
"5116","1413","07198","POL"
"5117","1413","07199","POL"
"5118","1414","32830","POL"
"5119","1414","32836","POL"
"5120","1414","34711","POL"
"5121","1414","34712","POL"
"5122","1414","34734","POL"
"5123","1414","34786","POL"
"5124","1414","34740","POL"
"5125","1414","34747","POL"
"5126","1414","34760","POL"
"5127","1414","34777","POL"
"5128","1414","34778","POL"
"5129","1414","34787","POL"
"5130","1415","40047","POL"
"5131","1415","40071","POL"
"5132","1415","40076","POL"
"5133","1415","40165","POL"
"5134","1415","40166","POL"
"5135","1415","40342","POL"
"5136","1415","40601","POL"
"5137","1415","40602","POL"
"5138","1415","40603","POL"
"5139","1415","40618","POL"
"5140","1415","40619","POL"
"5141","1415","40620","POL"
"5142","1415","40621","POL"
"5143","1415","40622","POL"
"5144","1415","40010","POL"
"5145","1415","40014","POL"
"5146","1415","40022","POL"
"5147","1415","40026","POL"
"5148","1415","40031","POL"
"5149","1415","40032","POL"
"5150","1415","40056","POL"
"5151","1415","40065","POL"
"5152","1415","40066","POL"
"5153","1415","40067","POL"
"5154","1415","40068","POL"
"5155","1416","52241","POL"
"5156","1416","52246","POL"
"5157","1416","52302","POL"
"5158","1416","52317","POL"
"5159","1416","52338","POL"
"5160","1416","52404","POL"
"5161","1416","52408","POL"
"5162","1416","52409","POL"
"5163","1416","52328","POL"
"5164","1416","52401","POL"
"5165","1416","52402","POL"
"5166","1416","52403","POL"
"5167","1416","52405","POL"
"5168","1416","52406","POL"
"5169","1416","52407","POL"
"5170","1416","52410","POL"
"5171","1416","52497","POL"
"5172","1417","48805","POL"
"5173","1417","48823","POL"
"5174","1417","48824","POL"
"5175","1417","48825","POL"
"5176","1417","48826","POL"
"5177","1417","48840","POL"
"5178","1417","48854","POL"
"5179","1417","48864","POL"
"5180","1417","48912","POL"
"5181","1417","49201","POL"
"5182","1417","49202","POL"
"5183","1417","49203","POL"
"5184","1417","49204","POL"
"5185","1417","49251","POL"
"5186","1417","49254","POL"
"5187","1417","49261","POL"
"5188","1417","49277","POL"
"5189","1418","85027","POL"
"5190","1418","85080","POL"
"5191","1418","85308","POL"
"5192","1418","85318","POL"
"5193","1418","85053","POL"
"5194","1418","85306","POL"
"5195","1418","85373","POL"
"5196","1418","85381","POL"
"5197","1418","85382","POL"
"5198","1418","85385","POL"
"5199","1419","18041","POL"
"5200","1419","18054","POL"
"5201","1419","18073","POL"
"5202","1419","18074","POL"
"5203","1419","18076","POL"
"5204","1419","18084","POL"
"5205","1419","18910","POL"
"5206","1419","18911","POL"
"5207","1419","18917","POL"
"5208","1419","18918","POL"
"5209","1419","18944","POL"
"5210","1419","18951","POL"
"5211","1419","18955","POL"
"5212","1419","18960","POL"
"5213","1419","18964","POL"
"5214","1419","18968","POL"
"5215","1419","18969","POL"
"5216","1419","18971","POL"
"5217","1419","18981","POL"
"5218","1419","19435","POL"
"5219","1419","19503","POL"
"5220","1419","19504","POL"
"5221","1419","19505","POL"
"5222","1419","18011","POL"
"5223","1419","18031","POL"
"5224","1419","18036","POL"
"5225","1419","18049","POL"
"5226","1419","18051","POL"
"5227","1419","18056","POL"
"5228","1419","18060","POL"
"5229","1419","18062","POL"
"5230","1419","18069","POL"
"5231","1419","18070","POL"
"5232","1419","18087","POL"
"5233","1419","18092","POL"
"5234","1419","18098","POL"
"5235","1419","18099","POL"
"5236","1420","85703","POL"
"5237","1420","85704","POL"
"5238","1420","85705","POL"
"5239","1420","85712","POL"
"5240","1420","85715","POL"
"5241","1420","85740","POL"
"5242","1420","85751","POL"
"5243","1420","85716","POL"
"5244","1420","85717","POL"
"5245","1420","85718","POL"
"5246","1420","85719","POL"
"5247","1420","85720","POL"
"5248","1420","85721","POL"
"5249","1420","85722","POL"
"5250","1420","85724","POL"
"5251","1420","85728","POL"
"5252","1420","85733","POL"
"5253","1421","90631","POL"
"5254","1421","90632","POL"
"5255","1421","90633","POL"
"5256","1421","91714","POL"
"5257","1421","91715","POL"
"5258","1421","91716","POL"
"5259","1421","91735","POL"
"5260","1421","91745","POL"
"5261","1421","91788","POL"
"5262","1421","91789","POL"
"5263","1421","91748","POL"
"5264","1421","91765","POL"
"5265","1421","92823","POL"
"5266","1422","33761","POL"
"5267","1422","34660","POL"
"5268","1422","34682","POL"
"5269","1422","34683","POL"
"5270","1422","34684","POL"
"5271","1422","34685","POL"
"5272","1422","34689","POL"
"5273","1422","34697","POL"
"5274","1422","34698","POL"
"5275","1422","34652","POL"
"5276","1422","34653","POL"
"5277","1422","34656","POL"
"5278","1422","34680","POL"
"5279","1422","34690","POL"
"5280","1422","34691","POL"
"5281","1422","34692","POL"
"5282","1423","07001","POL"
"5283","1423","07008","POL"
"5284","1423","07095","POL"
"5285","1423","07203","POL"
"5286","1423","07204","POL"
"5287","1423","07207","POL"
"5288","1423","07208","POL"
"5289","1423","08830","POL"
"5290","1423","07036","POL"
"5291","1423","07065","POL"
"5292","1423","07066","POL"
"5293","1423","07067","POL"
"5294","1424","30042","POL"
"5295","1424","30044","POL"
"5296","1424","30078","POL"
"5297","1424","30017","POL"
"5298","1424","30045","POL"
"5299","1424","30046","POL"
"5300","1425","08865","POL"
"5301","1425","18002","POL"
"5302","1425","18003","POL"
"5303","1425","18014","POL"
"5304","1425","18017","POL"
"5305","1425","18020","POL"
"5306","1425","18032","POL"
"5307","1425","18040","POL"
"5308","1425","18067","POL"
"5309","1425","18001","POL"
"5310","1425","18042","POL"
"5311","1425","18043","POL"
"5312","1425","18044","POL"
"5313","1425","18045","POL"
"5314","1425","18064","POL"
"5315","1427","78109","POL"
"5316","1427","78218","POL"
"5317","1427","78219","POL"
"5318","1427","78220","POL"
"5319","1427","78244","POL"
"5320","1427","78148","POL"
"5321","1427","78150","POL"
"5322","1427","78233","POL"
"5323","1427","78239","POL"
"5324","1427","78265","POL"
"5325","1427","78284","POL"
"5326","1427","78285","POL"
"5327","1428","96704","POL"
"5328","1428","96708","POL"
"5329","1428","96710","POL"
"5330","1428","96713","POL"
"5331","1428","96719","POL"
"5332","1428","96727","POL"
"5333","1428","96732","POL"
"5334","1428","96733","POL"
"5335","1428","96737","POL"
"5336","1428","96738","POL"
"5337","1428","96739","POL"
"5338","1428","96740","POL"
"5339","1428","96743","POL"
"5340","1428","96745","POL"
"5341","1428","96755","POL"
"5342","1428","96764","POL"
"5343","1428","96768","POL"
"5344","1428","96772","POL"
"5345","1428","96773","POL"
"5346","1428","96774","POL"
"5347","1428","96776","POL"
"5348","1428","96777","POL"
"5349","1428","96779","POL"
"5350","1428","96780","POL"
"5351","1428","96781","POL"
"5352","1428","96783","POL"
"5353","1428","96784","POL"
"5354","1428","96788","POL"
"5355","1428","96790","POL"
"5356","1428","96718","POL"
"5357","1428","96720","POL"
"5358","1428","96721","POL"
"5359","1428","96725","POL"
"5360","1428","96749","POL"
"5361","1428","96750","POL"
"5362","1428","96760","POL"
"5363","1428","96771","POL"
"5364","1428","96778","POL"
"5365","1428","96785","POL"
"5366","1430","30004","POL"
"5367","1430","30005","POL"
"5368","1430","30009","POL"
"5369","1430","30022","POL"
"5370","1430","30023","POL"
"5371","1430","30040","POL"
"5372","1430","30041","POL"
"5373","1430","30075","POL"
"5374","1430","30076","POL"
"5375","1430","30077","POL"
"5376","1430","30097","POL"
"5377","1430","30102","POL"
"5378","1430","30103","POL"
"5379","1430","30107","POL"
"5380","1430","30114","POL"
"5381","1430","30115","POL"
"5382","1430","30120","POL"
"5383","1430","30121","POL"
"5384","1430","30123","POL"
"5385","1430","30137","POL"
"5386","1430","30142","POL"
"5387","1430","30145","POL"
"5388","1430","30146","POL"
"5389","1430","30151","POL"
"5390","1430","30169","POL"
"5391","1430","30171","POL"
"5392","1430","30178","POL"
"5393","1430","30183","POL"
"5394","1430","30184","POL"
"5395","1430","30188","POL"
"5396","1430","30189","POL"
"5397","1431","31008","POL"
"5398","1431","31028","POL"
"5399","1431","31093","POL"
"5400","1431","31201","POL"
"5401","1431","31202","POL"
"5402","1431","31205","POL"
"5403","1431","31206","POL"
"5404","1431","31208","POL"
"5405","1431","31216","POL"
"5406","1431","31294","POL"
"5407","1431","31296","POL"
"5408","1431","31297","POL"
"5409","1431","31005","POL"
"5410","1431","31047","POL"
"5411","1431","31052","POL"
"5412","1431","31088","POL"
"5413","1431","31095","POL"
"5414","1431","31098","POL"
"5415","1431","31099","POL"
"5416","1431","31203","POL"
"5417","1431","31204","POL"
"5418","1431","31209","POL"
"5419","1431","31220","POL"
"5420","1432","92690","POL"
"5421","1432","92691","POL"
"5422","1432","92692","POL"
"5423","1432","92609","POL"
"5424","1432","92610","POL"
"5425","1432","92630","POL"
"5426","1432","92688","POL"
"5427","1432","92694","POL"
"5428","1433","70501","POL"
"5429","1433","70502","POL"
"5430","1433","70507","POL"
"5431","1433","70509","POL"
"5432","1433","70513","POL"
"5433","1433","70518","POL"
"5434","1433","70560","POL"
"5435","1433","70562","POL"
"5436","1433","70569","POL"
"5437","1433","70583","POL"
"5438","1433","70592","POL"
"5439","1433","70593","POL"
"5440","1433","70503","POL"
"5441","1433","70504","POL"
"5442","1433","70505","POL"
"5443","1433","70506","POL"
"5444","1433","70508","POL"
"5445","1433","70596","POL"
"5446","1433","70598","POL"
"5447","1434","56501","POL"
"5448","1434","56502","POL"
"5449","1434","56511","POL"
