"id","city","city_slug","state","zipcode","lat","lng"
"14226","Oak Ridge","oak-ridge","NC","27310",NULL,NULL
"14227","Wesley Chapel","wesley-chapel","NC","28104",NULL,NULL
"14228","Wesley Chapel","wesley-chapel","NC","28173",NULL,NULL
"14229","Wesley Chapel","wesley-chapel","NC","28110",NULL,NULL
"14230","McLeansville","mcleansville","NC","27301",NULL,NULL
"14231","Halifax","halifax","NC","27839",NULL,NULL
"14232","Zebulon","zebulon","NC","27597",NULL,NULL
"14233","Lucama","lucama","NC","27851",NULL,NULL
"14234","Longhurst","longhurst","NC","27573",NULL,NULL
"14235","West Canton","west-canton","NC","28716",NULL,NULL
"14236","West Canton","west-canton","NC","28721",NULL,NULL
"14237","Denton","denton","NC","27239",NULL,NULL
"14238","Sandyfield","sandyfield","NC","28456",NULL,NULL
"14239","Manns Harbor","manns-harbor","NC","27953",NULL,NULL
"14240","Pike Road","pike-road","NC","27860",NULL,NULL
"14241","Cove City","cove-city","NC","28523",NULL,NULL
"14242","Williamston","williamston","NC","27892",NULL,NULL
"14243","Topton","topton","NC","28781",NULL,NULL
"14244","Bermuda Run","bermuda-run","NC","27006",NULL,NULL
"14245","Neuse","neuse","NC","27614",NULL,NULL
"14246","Balfour","balfour","NC","28792",NULL,NULL
"14247","Balfour","balfour","NC","28791",NULL,NULL
"14248","Buxton","buxton","NC","27920",NULL,NULL
"14249","Old Hundred","old-hundred","NC","28351",NULL,NULL
"14250","Granite Quarry","granite-quarry","NC","28146",NULL,NULL
"14251","Granite Quarry","granite-quarry","NC","28072",NULL,NULL
"14252","East Flat Rock","east-flat-rock","NC","28792",NULL,NULL
"14253","East Flat Rock","east-flat-rock","NC","28726",NULL,NULL
"14254","East Flat Rock","east-flat-rock","NC","28731",NULL,NULL
"14255","Rich Square","rich-square","NC","27869",NULL,NULL
"14256","Haywood","haywood","NC","27559",NULL,NULL
"14257","James City","james-city","NC","28560",NULL,NULL
"14258","James City","james-city","NC","28562",NULL,NULL
"14259","Laurinburg","laurinburg","NC","28352",NULL,NULL
"14260","Laurinburg","laurinburg","NC","28353",NULL,NULL
"14261","Red Oak","red-oak","NC","27809",NULL,NULL
"14262","Red Oak","red-oak","NC","27856",NULL,NULL
"14263","Red Oak","red-oak","NC","27804",NULL,NULL
"14264","Red Oak","red-oak","NC","27868",NULL,NULL
"14265","Seven Springs","seven-springs","NC","28578",NULL,NULL
"14266","Hampstead","hampstead","NC","28443",NULL,NULL
"14267","Blowing Rock","blowing-rock","NC","28605",NULL,NULL
"14268","Swannanoa","swannanoa","NC","28778",NULL,NULL
"14269","Ellerbe","ellerbe","NC","28338",NULL,NULL
"14270","Clayton","clayton","NC","27527",NULL,NULL
"14271","Clayton","clayton","NC","27520",NULL,NULL
"14272","Clayton","clayton","NC","27528",NULL,NULL
"14273","Youngsville","youngsville","NC","27596",NULL,NULL
"14274","Iron Station","iron-station","NC","28080",NULL,NULL
"14275","Ocracoke","ocracoke","NC","27960",NULL,NULL
"14276","Falcon","falcon","NC","28342",NULL,NULL
"14277","Falcon","falcon","NC","28344",NULL,NULL
"14278","Falcon","falcon","NC","28334",NULL,NULL
"14279","Winton","winton","NC","27986",NULL,NULL
"14280","Sunset Beach","sunset-beach","NC","28468",NULL,NULL
"14281","McFarlan","mcfarlan","NC","28102",NULL,NULL
"14282","McFarlan","mcfarlan","NC","28119",NULL,NULL
"14283","Otway","otway","NC","28516",NULL,NULL
"14284","Cameron","cameron","NC","28326",NULL,NULL
"14285","Aquadale","aquadale","NC","28128",NULL,NULL
"14286","Summerfield","summerfield","NC","27358",NULL,NULL
"14287","Valle Crucis","valle-crucis","NC","28604",NULL,NULL
"14288","Valle Crucis","valle-crucis","NC","28679",NULL,NULL
"14289","Grimesland","grimesland","NC","27837",NULL,NULL
"14290","Dillsboro","dillsboro","NC","28779",NULL,NULL
"14291","Dillsboro","dillsboro","NC","28725",NULL,NULL
"14292","Vann Crossroads","vann-crossroads","NC","28328",NULL,NULL
"14293","Vann Crossroads","vann-crossroads","NC","28366",NULL,NULL
"14294","Sophia","sophia","NC","27350",NULL,NULL
"14295","Whiteville","whiteville","NC","28472",NULL,NULL
"14296","Lowesville","lowesville","NC","28164",NULL,NULL
"14297","Stanfield","stanfield","NC","28163",NULL,NULL
"14298","Dobson","dobson","NC","27017",NULL,NULL
"14299","Kelly","kelly","NC","28448",NULL,NULL
"14300","King","king","NC","27021",NULL,NULL
"14301","Marshallberg","marshallberg","NC","28553",NULL,NULL
"14302","Saint James","saint-james","NC","28461",NULL,NULL
"14303","Salisbury","salisbury","NC","28146",NULL,NULL
"14304","Salisbury","salisbury","NC","28144",NULL,NULL
"14305","Salisbury","salisbury","NC","28147",NULL,NULL
"14306","Salisbury","salisbury","NC","28145",NULL,NULL
"14307","Enka","enka","NC","28715",NULL,NULL
"14308","Monroe","monroe","NC","28110",NULL,NULL
"14309","Monroe","monroe","NC","28112",NULL,NULL
"14310","Monroe","monroe","NC","28111",NULL,NULL
"14311","Pinehurst","pinehurst","NC","28374",NULL,NULL
"14312","Pinehurst","pinehurst","NC","28370",NULL,NULL
"14313","Harrells","harrells","NC","28444",NULL,NULL
"14314","Stony Point","stony-point","NC","28678",NULL,NULL
"14315","Sharpsburg","sharpsburg","NC","27878",NULL,NULL
"14316","Marshall","marshall","NC","28753",NULL,NULL
"14317","Brightwood","brightwood","NC","27405",NULL,NULL
"14318","South Henderson","south-henderson","NC","27536",NULL,NULL
"14319","South Henderson","south-henderson","NC","27537",NULL,NULL
"14320","Roper","roper","NC","27970",NULL,NULL
"14321","Plain View","plain-view","NC","28334",NULL,NULL
"14322","Albemarle","albemarle","NC","28001",NULL,NULL
"14323","Albemarle","albemarle","NC","28002",NULL,NULL
"14324","Crossnore","crossnore","NC","28616",NULL,NULL
"14325","Oriental","oriental","NC","28571",NULL,NULL
"14326","Dixon","dixon","NC","28445",NULL,NULL
"14327","Delco","delco","NC","28436",NULL,NULL
"14328","Belfast","belfast","NC","27530",NULL,NULL
"14329","Light Oak","light-oak","NC","28152",NULL,NULL
"14330","Light Oak","light-oak","NC","28150",NULL,NULL
"14331","Bolivia","bolivia","NC","28422",NULL,NULL
"14332","Smithfield","smithfield","NC","27577",NULL,NULL
"14333","Trinity","trinity","NC","27370",NULL,NULL
"14334","Trinity","trinity","NC","27263",NULL,NULL
"14335","Trinity","trinity","NC","27360",NULL,NULL
"14336","Whitnel","whitnel","NC","28645",NULL,NULL
"14337","Caroleen","caroleen","NC","28043",NULL,NULL
"14338","Caroleen","caroleen","NC","28040",NULL,NULL
"14339","Caroleen","caroleen","NC","28114",NULL,NULL
"14340","Caroleen","caroleen","NC","28019",NULL,NULL
"14341","Mill Spring","mill-spring","NC","28756",NULL,NULL
"14342","Gerton","gerton","NC","28735",NULL,NULL
"14343","Conover","conover","NC","28613",NULL,NULL
"14344","Bowmore","bowmore","NC","28376",NULL,NULL
"14345","Carthage","carthage","NC","28327",NULL,NULL
"14346","Alexander Mills","alexander-mills","NC","28043",NULL,NULL
"14347","Severn","severn","NC","27862",NULL,NULL
"14348","Severn","severn","NC","27877",NULL,NULL
"14349","Midway","midway","NC","27127",NULL,NULL
"14350","Midway","midway","NC","27107",NULL,NULL
"14351","Cherokee","cherokee","NC","28719",NULL,NULL
"14352","Marietta","marietta","NC","28340",NULL,NULL
"14353","Marietta","marietta","NC","28362",NULL,NULL
"14354","Franklinton","franklinton","NC","27525",NULL,NULL
"14355","Winterville","winterville","NC","28590",NULL,NULL
"14356","Calabash","calabash","NC","28467",NULL,NULL
"14357","Calabash","calabash","NC","28468",NULL,NULL
"14358","Pine Hall","pine-hall","NC","27042",NULL,NULL
"14359","Stokes","stokes","NC","27884",NULL,NULL
"14360","Hickory","hickory","NC","28601",NULL,NULL
"14361","Hickory","hickory","NC","28602",NULL,NULL
"14362","Hickory","hickory","NC","28603",NULL,NULL
"14363","Charlotte","charlotte","NC","28269",NULL,NULL
"14364","Charlotte","charlotte","NC","28262",NULL,NULL
"14365","Charlotte","charlotte","NC","28105",NULL,NULL
"14366","Charlotte","charlotte","NC","28280",NULL,NULL
"14367","Charlotte","charlotte","NC","28282",NULL,NULL
"14368","Charlotte","charlotte","NC","28209",NULL,NULL
"14369","Charlotte","charlotte","NC","28208",NULL,NULL
"14370","Charlotte","charlotte","NC","28205",NULL,NULL
"14371","Charlotte","charlotte","NC","28204",NULL,NULL
"14372","Charlotte","charlotte","NC","28207",NULL,NULL
"14373","Charlotte","charlotte","NC","28206",NULL,NULL
"14374","Charlotte","charlotte","NC","28203",NULL,NULL
"14375","Charlotte","charlotte","NC","28202",NULL,NULL
"14376","Charlotte","charlotte","NC","28227",NULL,NULL
"14377","Charlotte","charlotte","NC","28226",NULL,NULL
"14378","Charlotte","charlotte","NC","28278",NULL,NULL
"14379","Charlotte","charlotte","NC","28270",NULL,NULL
"14380","Charlotte","charlotte","NC","28273",NULL,NULL
"14381","Charlotte","charlotte","NC","28277",NULL,NULL
"14382","Charlotte","charlotte","NC","28134",NULL,NULL
"14383","Charlotte","charlotte","NC","28216",NULL,NULL
"14384","Charlotte","charlotte","NC","28217",NULL,NULL
"14385","Charlotte","charlotte","NC","28214",NULL,NULL
"14386","Charlotte","charlotte","NC","28215",NULL,NULL
"14387","Charlotte","charlotte","NC","28212",NULL,NULL
"14388","Charlotte","charlotte","NC","28213",NULL,NULL
"14389","Charlotte","charlotte","NC","28210",NULL,NULL
"14390","Charlotte","charlotte","NC","28211",NULL,NULL
"14391","Charlotte","charlotte","NC","28244",NULL,NULL
"14392","Charlotte","charlotte","NC","28126",NULL,NULL
"14393","Charlotte","charlotte","NC","28130",NULL,NULL
"14394","Charlotte","charlotte","NC","28201",NULL,NULL
"14395","Charlotte","charlotte","NC","28218",NULL,NULL
"14396","Charlotte","charlotte","NC","28219",NULL,NULL
"14397","Charlotte","charlotte","NC","28220",NULL,NULL
"14398","Charlotte","charlotte","NC","28221",NULL,NULL
"14399","Charlotte","charlotte","NC","28222",NULL,NULL
"14400","Charlotte","charlotte","NC","28223",NULL,NULL
"14401","Charlotte","charlotte","NC","28224",NULL,NULL
"14402","Charlotte","charlotte","NC","28228",NULL,NULL
"14403","Charlotte","charlotte","NC","28229",NULL,NULL
"14404","Charlotte","charlotte","NC","28230",NULL,NULL
"14405","Charlotte","charlotte","NC","28231",NULL,NULL
"14406","Charlotte","charlotte","NC","28232",NULL,NULL
"14407","Charlotte","charlotte","NC","28233",NULL,NULL
"14408","Charlotte","charlotte","NC","28234",NULL,NULL
"14409","Charlotte","charlotte","NC","28235",NULL,NULL
"14410","Charlotte","charlotte","NC","28236",NULL,NULL
"14411","Charlotte","charlotte","NC","28237",NULL,NULL
"14412","Charlotte","charlotte","NC","28241",NULL,NULL
"14413","Charlotte","charlotte","NC","28242",NULL,NULL
"14414","Charlotte","charlotte","NC","28243",NULL,NULL
"14415","Charlotte","charlotte","NC","28246",NULL,NULL
"14416","Charlotte","charlotte","NC","28247",NULL,NULL
"14417","Charlotte","charlotte","NC","28253",NULL,NULL
"14418","Charlotte","charlotte","NC","28254",NULL,NULL
"14419","Charlotte","charlotte","NC","28255",NULL,NULL
"14420","Charlotte","charlotte","NC","28256",NULL,NULL
"14421","Charlotte","charlotte","NC","28258",NULL,NULL
"14422","Charlotte","charlotte","NC","28260",NULL,NULL
"14423","Charlotte","charlotte","NC","28263",NULL,NULL
"14424","Charlotte","charlotte","NC","28265",NULL,NULL
"14425","Charlotte","charlotte","NC","28266",NULL,NULL
"14426","Charlotte","charlotte","NC","28271",NULL,NULL
"14427","Charlotte","charlotte","NC","28272",NULL,NULL
"14428","Charlotte","charlotte","NC","28274",NULL,NULL
"14429","Charlotte","charlotte","NC","28275",NULL,NULL
"14430","Charlotte","charlotte","NC","28281",NULL,NULL
"14431","Charlotte","charlotte","NC","28284",NULL,NULL
"14432","Charlotte","charlotte","NC","28285",NULL,NULL
"14433","Charlotte","charlotte","NC","28287",NULL,NULL
"14434","Charlotte","charlotte","NC","28288",NULL,NULL
"14435","Charlotte","charlotte","NC","28289",NULL,NULL
"14436","Charlotte","charlotte","NC","28290",NULL,NULL
"14437","Charlotte","charlotte","NC","28296",NULL,NULL
"14438","Charlotte","charlotte","NC","28297",NULL,NULL
"14439","Charlotte","charlotte","NC","28299",NULL,NULL
"14440","Bald Creek","bald-creek","NC","28714",NULL,NULL
"14441","Walstonburg","walstonburg","NC","27888",NULL,NULL
"14442","Indian Beach","indian-beach","NC","28512",NULL,NULL
"14443","Indian Beach","indian-beach","NC","28575",NULL,NULL
"14444","Lake Waccamaw","lake-waccamaw","NC","28450",NULL,NULL
"14445","Eureka","eureka","NC","27830",NULL,NULL
"14446","Mint Hill","mint-hill","NC","28227",NULL,NULL
"14447","Coats","coats","NC","27521",NULL,NULL
"14448","Glenville","glenville","NC","28736",NULL,NULL
"14449","Webster","webster","NC","28779",NULL,NULL
"14450","Webster","webster","NC","28788",NULL,NULL
"14451","Rodanthe","rodanthe","NC","27968",NULL,NULL
"14452","Rowland","rowland","NC","28383",NULL,NULL
"14453","Bell Arthur","bell-arthur","NC","27828",NULL,NULL
"14454","Bell Arthur","bell-arthur","NC","27834",NULL,NULL
"14455","Stedman","stedman","NC","28391",NULL,NULL
"14456","Newton","newton","NC","28658",NULL,NULL
"14457","Bonlee","bonlee","NC","27207",NULL,NULL
"14458","White Oak","white-oak","NC","28399",NULL,NULL
"14459","Rolesville","rolesville","NC","27571",NULL,NULL
"14460","Rolesville","rolesville","NC","27587",NULL,NULL
"14461","Lauada","lauada","NC","28713",NULL,NULL
"14462","Robersonville","robersonville","NC","27871",NULL,NULL
